n_clusters,omega,horizon,n_runs,relative_association_error_mean,relative_association_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_max,train_closure_error_mean,fit_seconds_mean
15,12.0,200,3,0.0007003932375236793,0.00042339226390815333,-2.627768374596837,1.4338560320311995,0.0022007843634253127,0.004239741468495956,0.0005826192456688493,0.5543591181437174
15,16.0,1,3,5.702844972908689e-07,4.5705846698259336e-07,0.9992597427913089,0.000388514261410817,4.963246809706571e-06,1.0869257578614519e-05,0.0010610318083052136,0.5540153980255127
15,16.0,10,3,4.678722580336675e-05,3.627767604296902e-05,0.934298436982343,0.033934519888199496,0.00015262842463072013,0.00036804477314196195,0.0010610318083052136,0.5540153980255127
15,16.0,50,3,0.00040814669476890426,0.00029811649403292033,0.36809483957486727,0.2941986093595353,0.0018438640298548926,0.0030238895311320052,0.0010610318083052136,0.5540153980255127
15,16.0,100,3,0.00047584009920847054,0.0003297446338707891,-0.03360400860952958,0.4862120441336369,0.002479130917908683,0.003834692199401519,0.0010610318083052136,0.5540153980255127
15,16.0,200,3,0.0008510230390190725,0.0005106212796876969,-1.9344014270862582,1.0982239103367106,0.002546812950428823,0.004689104798463758,0.0010610318083052136,0.5540153980255127
15,20.0,1,3,1.042296716938597e-06,9.408545061121267e-07,0.9990079956300816,0.0006163295728463891,8.226459196661456e-06,2.20106792072233e-05,0.001620013350317974,0.5516029993693033
15,20.0,10,3,8.180461636934114e-05,7.185440956067007e-05,0.9152121559811609,0.05186877974839332,0.0006532998730868993,0.0010390311066627502,0.001620013350317974,0.5516029993693033
15,20.0,50,3,0.0006157578874696962,0.0005427085725576767,0.30328284661478044,0.42557091600109903,0.002110691824710097,0.0030180420601945883,0.001620013350317974,0.5516029993693033
15,20.0,100,3,0.0006611177041533897,0.000563545286453265,-0.05344396360651815,0.6549708228236621,0.002415764466512352,0.0038347711123129192,0.001620013350317974,0.5516029993693033
15,20.0,200,3,0.0009612171291839184,0.0006637338250584398,-1.4838805963432327,1.087507894135304,0.002450263689420615,0.004439545377484146,0.001620013350317974,0.5516029993693033
20,2.0,1,3,2.744091822866255e-08,6.1115664664988e-09,0.9985166671589911,0.00017837196809381345,5.921189464667501e-16,6.661338147750939e-16,0.0008304502400652102,0.5427742799123129
20,2.0,10,3,2.586226890014456e-06,5.852754563579965e-07,0.8514568792206402,0.01775979393140582,1.887379141862766e-15,2.55351295663786e-15,0.0008304502400652102,0.5427742799123129
20,2.0,50,3,3.703771507780108e-05,9.17743827805542e-06,-1.4298516210411574,0.2078073040222163,7.142434791755173e-15,1.0769163338864018e-14,0.0008304502400652102,0.5427742799123129
20,2.0,100,3,4.527345418597266e-05,1.2649154898693089e-05,-2.9176508477749956,0.2747249966463061,1.354472090042691e-14,2.0650148258027912e-14,0.0008304502400652102,0.5427742799123129
20,2.0,200,3,6.081538967338188e-05,2.124475522668956e-05,-7.294621108194443,1.4994610737901721,2.594221134207449e-14,4.0745185003743245e-14,0.0008304502400652102,0.5427742799123129
20,4.0,1,3,6.317635134360613e-08,1.488850172012552e-08,0.9990984085318801,9.469125292132512e-05,5.921189464667501e-16,6.661338147750939e-16,0.0009177487137062918,0.5488130251566569
20,4.0,10,3,5.883442495206272e-06,1.4053505353082914e-06,0.9107525100937666,0.008980265559805833,1.1102230246251565e-15,1.3322676295501878e-15,0.0009177487137062918,0.5488130251566569
20,4.0,50,3,8.50277508016e-05,2.2667697096682897e-05,-0.4714643219808597,0.11695770252968272,3.774758283725532e-15,4.884981308350689e-15,0.0009177487137062918,0.5488130251566569
20,4.0,100,3,0.00011665565115033881,3.5578085260449285e-05,-1.7236986544338422,0.5070256768220375,6.735353016059283e-15,9.325873406851315e-15,0.0009177487137062918,0.5488130251566569
20,4.0,200,3,0.00015911337367774723,9.125132146199011e-05,-4.538967512350546,2.495717858200794,1.258252761241844e-14,1.7985612998927536e-14,0.0009177487137062918,0.5488130251566569
20,6.0,1,3,9.44353021823111e-08,3.227839671442699e-08,0.9993915091732832,4.624751054585891e-05,5.921189464667501e-16,6.661338147750939e-16,0.0006933981371205476,0.5458720525105795
20,6.0,10,3,8.97470344105737e-06,3.1955626608524824e-06,0.9387907100762608,0.00625159847222029,1.6283271027835629e-15,2.4424906541753444e-15,0.0006933981371205476,0.5458720525105795
20,6.0,50,3,0.00014391717268772515,5.91855926896166e-05,-0.10718994315100987,0.202084627101942,0.0009503783696009471,0.0017598274891108946,0.0006933981371205476,0.5458720525105795
20,6.0,100,3,0.00020634354613458683,8.780316191387814e-05,-1.1584919642819158,0.5509667260921638,0.0013341534380356863,0.0023934417855847453,0.0006933981371205476,0.5458720525105795
20,6.0,200,3,0.00023631752554399322,0.00011707653781576739,-2.9451627954209325,1.370363184653662,0.00048387960473217855,0.0011437272726116836,0.0006933981371205476,0.5458720525105795
20,8.0,1,3,1.3863579950290483e-07,5.4616614040491214e-08,0.99948234251638,6.79787745484546e-05,5.551115123125783e-16,6.661338147750939e-16,0.0005740552680945612,0.5486284097035726
20,8.0,10,3,1.3130364870713392e-05,5.4051003068195435e-06,0.9481702565796278,0.00871077885535843,0.00011586534884906962,0.0002967780817880448,0.0005740552680945612,0.5486284097035726
20,8.0,50,3,0.00017522954316384384,7.634275603261579e-05,0.21320833554424246,0.16711551568546815,0.001800584224047688,0.0024181851162672356,0.0005740552680945612,0.5486284097035726
20,8.0,100,3,0.00023334970325788193,9.734759309321682e-05,-0.41926831471725823,0.3010703034063173,0.0020992375744779117,0.002721066038176709,0.0005740552680945612,0.5486284097035726
20,8.0,200,3,0.0003560915667718749,0.0002004744398406736,-2.502485902344496,1.4612357298017002,0.0015916504996878994,0.003064240300678371,0.0005740552680945612,0.5486284097035726
20,10.0,1,3,2.1235967465699701e-07,8.377520744082192e-08,0.9994656071458964,7.231962832718123e-05,4.323280204451603e-06,1.2936924887786108e-05,0.0005708506422560027,0.5450377464294434
20,10.0,10,3,1.9805896251500035e-05,8.150511715357231e-06,0.9473842338221395,0.00884908116084806,0.00035927153827929433,0.0007255474406790147,0.0005708506422560027,0.5450377464294434
20,10.0,50,3,0.00021551009324155781,9.691714800945068e-05,0.3470660620157296,0.15322663248048876,0.002268937960150624,0.0032452446374076167,0.0005708506422560027,0.5450377464294434
20,10.0,100,3,0.00029333501008484684,0.00014442806349860356,-0.18833993135234128,0.4002309502852419,0.002476223437300263,0.003585917238162704,0.0005708506422560027,0.5450377464294434
20,10.0,200,3,0.00048044937699066637,0.00031201405663177967,-2.107283073230149,1.60536410626715,0.0015941373221138033,0.0032465996657892854,0.0005708506422560027,0.5450377464294434
20,12.0,1,3,3.2384398825499306e-07,1.3501141905489735e-07,0.9994063397327877,0.00010441471617526694,3.1123060053326454e-05,7.191476585359033e-05,0.0006699333852617643,0.5485589504241943
20,12.0,10,3,2.9485205410153117e-05,1.2537633204689197e-05,0.9427522767936384,0.011303450182408975,0.00046211086129328014,0.0009175973152070907,0.0006699333852617643,0.5485589504241943
20,12.0,50,3,0.00029502223908459184,0.00014990185253998446,0.3518856006269639,0.20377504955819592,0.003136159385505842,0.004367843929140209,0.0006699333852617643,0.5485589504241943
20,12.0,100,3,0.0004082118214751936,0.00025272238513299416,-0.19649947165519932,0.6038123323132744,0.0029037664473784094,0.005268250966456372,0.0006699333852617643,0.5485589504241943
20,12.0,200,3,0.0005936273610381358,0.000429801850253445,-1.7706062269179386,1.6747653335309651,0.0017304952906714015,0.003549168677802443,0.0006699333852617643,0.5485589504241943
20,16.0,1,3,6.517447152048287e-07,3.089173886431953e-07,0.9992546113392812,0.00019953657507410161,4.975031286799504e-05,9.54623886795311e-05,0.0011030707428727332,0.5467681090037028
20,16.0,10,3,5.50599875354208e-05,2.6057925948229883e-05,0.9328856478633415,0.01891930667663163,0.0006154534503327901,0.0010342194694981665,0.0011030707428727332,0.5467681090037028
20,16.0,50,3,0.0005013307877399644,0.00028871483407857257,0.3106405454320671,0.2747234430968449,0.003857480499369856,0.005938822757652695,0.0011030707428727332,0.5467681090037028
20,16.0,100,3,0.0006084338805724182,0.00039438221067632944,-0.12862856805617107,0.6121638666508533,0.002832077334861543,0.0063236088985432,0.0011030707428727332,0.5467681090037028
20,16.0,200,3,0.000789298396462675,0.0005584454139546575,-1.377659002610778,1.348280678701769,0.0018311359286644561,0.003769919183324327,0.0011030707428727332,0.5467681090037028
20,20.0,1,3,1.106074892839232e-06,5.919126264070846e-07,0.9990884833952011,0.0003205107147815515,4.460214265413166e-05,7.67769008941765e-05,0.0017200278763066885,0.5562923749287924
20,20.0,10,3,8.981722573342098e-05,4.857803536449871e-05,0.9210756094485735,0.0299745432031578,0.0011781570677396364,0.00154265264599699,0.0017200278763066885,0.5562923749287924
20,20.0,50,3,0.0007754234636623954,0.000465960844236509,0.22455914035880764,0.33133437234576024,0.0036494964436032252,0.005519152821562666,0.0017200278763066885,0.5562923749287924
20,20.0,100,3,0.0008407425015631072,0.0005232273101777249,-0.13588897173553324,0.590482494329414,0.0033191350360073355,0.0068669665225073225,0.0017200278763066885,0.5562923749287924
20,20.0,200,3,0.0009448499610357466,0.0006648227332768185,-1.0658537184735486,1.1680920470909357,0.0018481492671722553,0.004568168973197368,0.0017200278763066885,0.5562923749287924
25,2.0,1,3,0.00021445597025520518,0.0003016951558409104,0.9180614312297719,0.05315943249571361,5.921189464667501e-16,6.661338147750939e-16,0.0012681294461254463,0.5655096371968588
25,2.0,10,3,0.0009455318730422409,0.0012070170994056342,-1.911100438257276,2.1335293492204475,1.5173048003210472e-15,2.55351295663786e-15,0.0012681294461254463,0.5655096371968588
25,2.0,50,3,0.003221259456725591,0.0024489117235823713,-51.73807361274595,45.31650633633414,4.9960036108132044e-15,9.769962616701378e-15,0.0012681294461254463,0.5655096371968588
25,2.0,100,3,0.0030664067541908042,0.0014096079991659314,-100.36374356222875,91.55021994400344,8.030613211455298e-15,1.7985612998927536e-14,0.0012681294461254463,0.5655096371968588
25,2.0,200,3,0.0026821759228896304,0.0015359319991875575,-123.1762417177819,94.92252642234592,1.3692750637043597e-14,3.352873534367973e-14,0.0012681294461254463,0.5655096371968588
25,4.0,1,3,0.00021204368386599733,0.00029795709402288394,0.9404845220646605,0.06275828123903751,8.511709855459534e-16,1.1102230246251565e-15,0.001301391842295266,0.5647220611572266
25,4.0,10,3,0.0009384786981190643,0.0011825047410383132,-0.005867851932285488,0.35329191144225647,2.0724163126336257e-15,2.6645352591003757e-15,0.001301391842295266,0.5647220611572266
25,4.0,50,3,0.002910431628538444,0.002140095824844178,-12.462875149876222,9.513180384373328,0.0008008289012455456,0.002102205813426786,0.001301391842295266,0.5647220611572266
25,4.0,100,3,0.002838546542093493,0.0013913613078959924,-23.207501559662653,19.405860248034372,0.0007986878733487854,0.0023960636200231525,0.001301391842295266,0.5647220611572266
25,4.0,200,3,0.0023330400431623532,0.0016520199836279723,-23.917550729617055,19.104775769886416,0.0002938100402139282,0.0008814301205968205,0.001301391842295266,0.5647220611572266
25,6.0,1,3,0.0001331137795225917,0.0001866725984807664,0.9485179073843427,0.06431534601871383,6.661338147750939e-16,7.771561172376096e-16,0.0008898385566172429,0.5646882851918539
25,6.0,10,3,0.0006189547825799144,0.0007588899708556161,0.4886078362273723,0.09967050041590021,0.00029300889303300154,0.0006421827486209213,0.0008898385566172429,0.5646882851918539
25,6.0,50,3,0.0020181766712829563,0.0013144254863520684,-4.4221272977157735,3.604904958965975,0.003153323997870011,0.006381660781890939,0.0008898385566172429,0.5646882851918539
25,6.0,100,3,0.0021252308285774324,0.0009641982584748553,-9.3839127095943,9.343513715074591,0.003374396764715404,0.007236749348931225,0.0008898385566172429,0.5646882851918539
25,6.0,200,3,0.0017753105352683641,0.0012525042769914244,-8.473190800628052,6.938693339518182,0.0022596555877235722,0.004916224629652324,0.0008898385566172429,0.5646882851918539
25,8.0,1,3,7.369104870371659e-05,0.00010292983622988203,0.9541658084782929,0.06064782360494603,7.031412489292658e-16,7.771561172376096e-16,0.0006399836262185792,0.57334303855896
25,8.0,10,3,0.00037244172513558547,0.00042609728572680914,0.6427577874335152,0.1705104193784269,0.000814762706484904,0.001159766761656173,0.0006399836262185792,0.57334303855896
25,8.0,50,3,0.0012918732213871998,0.0007007201278810011,-1.6057403910783983,1.1916476871368993,0.0024025549618693727,0.004656129867675997,0.0006399836262185792,0.57334303855896
25,8.0,100,3,0.0011872859668797836,0.0005792872241737853,-2.3790459459980218,1.9477857440402406,0.0028976369107538364,0.004061209122792598,0.0006399836262185792,0.57334303855896
25,8.0,200,3,0.0011997142008681764,0.0007426393009116587,-3.4703861918846095,2.39688424967391,0.001890986742398946,0.002677572266385221,0.0006399836262185792,0.57334303855896
25,10.0,1,3,3.882601830718808e-05,5.40111211290442e-05,0.9620422009046224,0.05172584162113857,5.451997612496854e-05,8.53184867188966e-05,0.000563360082826369,0.5655206839243571
25,10.0,10,3,0.00021328919885554105,0.00022913383788752552,0.7481560293540422,0.19039944017205454,0.0006193547498726537,0.0008716728358199591,0.000563360082826369,0.5655206839243571
25,10.0,50,3,0.0007329140130067609,0.00043081494999474835,-0.19367730319068768,0.09222666685862588,0.0018667201197623243,0.0021455093468624657,0.000563360082826369,0.5655206839243571
25,10.0,100,3,0.0006860958775359736,0.0004016383287953321,-0.4638326714017993,0.20442577942895543,0.0018822149325560468,0.00283940629952155,0.000563360082826369,0.5655206839243571
25,10.0,200,3,0.0007635668415829414,0.00045845857853793747,-1.2687654002110433,0.6777240739960334,0.0017061764631691077,0.002560339885803514,0.000563360082826369,0.5655206839243571
25,12.0,1,3,1.9986998768100988e-05,2.7666806339540882e-05,0.9728860948808785,0.037405277057952394,5.2953978336893444e-05,7.932977278617007e-05,0.0006127585479464886,0.5861629645029703
25,12.0,10,3,0.00012140482420116875,0.00012194477364926174,0.8263456399276453,0.1635451142340872,0.0004334923327546929,0.0005555676061291408,0.0006127585479464886,0.5861629645029703
25,12.0,50,3,0.0004754122080260979,0.00028160886543191914,0.22890226775001257,0.326062655387914,0.0014595485335809162,0.002114826713123943,0.0006127585479464886,0.5861629645029703
25,12.0,100,3,0.0004964421336889483,0.0002575603817837143,-0.04748174666632432,0.3222624481015329,0.0015771531443869683,0.0024844272690870755,0.0006127585479464886,0.5861629645029703
25,12.0,200,3,0.0005175054031810544,0.0002452697261169529,-0.5004024031181308,0.04897106716793314,0.0014065825475009334,0.002310657330511921,0.0006127585479464886,0.5861629645029703
25,16.0,1,3,5.223966840872683e-06,6.981630791474025e-06,0.9919193882755787,0.011029388089513991,3.8129403544232224e-05,5.314184821357114e-05,0.0009641213760185264,0.567795197168986
25,16.0,10,3,4.7671479411820414e-05,3.317259038895468e-05,0.9314583464320683,0.061407691037169726,0.00034094764562680687,0.0004808548798510587,0.0009641213760185264,0.567795197168986
25,16.0,50,3,0.00027295258213436206,0.00010796517152422099,0.5803491173556042,0.24954347908830496,0.0018248059295954148,0.003004679646036298,0.0009641213760185264,0.567795197168986
25,16.0,100,3,0.0003455965859942418,0.00011837885794835731,0.31744471632650445,0.35358545612537146,0.001938405663846534,0.0025507992464420875,0.0009641213760185264,0.567795197168986
25,16.0,200,3,0.00041047155611332714,0.00013242465552512167,-0.1562680628787979,0.39919208019520763,0.0015013488187855454,0.002094267660315199,0.0009641213760185264,0.567795197168986
25,20.0,1,3,1.5373673763936784e-06,1.6879989516365218e-06,0.9981917838728881,0.00220613180926873,4.32688690817375e-05,6.463616061258185e-05,0.0015186804635814951,0.5690186023712158
25,20.0,10,3,3.182680761013886e-05,7.768583877909013e-06,0.9679715089563657,0.016254851838563577,0.0008717066801162746,0.001825507134740963,0.0015186804635814951,0.5690186023712158
25,20.0,50,3,0.00023526023408640976,5.095280199162165e-05,0.7276606279677456,0.12297658270215263,0.0024117224215253787,0.0037103422919585937,0.0015186804635814951,0.5690186023712158
25,20.0,100,3,0.0003208129198185597,5.503502421482158e-05,0.5113369638353473,0.2092080213842695,0.0021259935812663775,0.003376509675372689,0.0015186804635814951,0.5690186023712158
25,20.0,200,3,0.00041717211071770453,0.000135314425663801,0.0033108542440812108,0.5067449793856269,0.0018176984596671505,0.002605161547462654,0.0015186804635814951,0.5690186023712158
30,2.0,1,3,3.7295818305859415e-08,1.2691787747709864e-08,0.9981597850078769,0.00021052009648503907,8.141635513917814e-16,8.881784197001252e-16,0.001405132411300242,0.5778612295786539
30,2.0,10,3,3.5548427176224876e-06,1.1851846781824202e-06,0.8143435806678876,0.01948598349454166,1.96139401017111e-15,2.3314683517128287e-15,0.001405132411300242,0.5778612295786539
30,2.0,50,3,5.582559320769866e-05,1.603533505432906e-05,-2.492414689903745,0.34265962197604566,7.253457094217689e-15,9.103828801926284e-15,0.001405132411300242,0.5778612295786539
30,2.0,100,3,7.56526116972071e-05,1.8200484843577574e-05,-5.319782276904305,0.7768539332950305,1.4062824978585317e-14,1.7763568394002505e-14,0.001405132411300242,0.5778612295786539
30,2.0,200,3,9.076072431950809e-05,1.3060043193482967e-05,-11.654064836429196,2.183401744924669,2.7607545879012225e-14,3.4861002973229915e-14,0.001405132411300242,0.5778612295786539
30,4.0,1,3,7.70374417828775e-08,2.249950756954116e-08,0.9989551882508289,0.00022907811904883743,7.401486830834377e-16,8.881784197001252e-16,0.001579495218597368,0.5819283326466879
30,4.0,10,3,7.2279352497711965e-06,2.080393720532989e-06,0.8962996272351071,0.022045610085793668,1.887379141862766e-15,2.3314683517128287e-15,0.001579495218597368,0.5819283326466879
30,4.0,50,3,0.00010346376947256,2.7565210306650124e-05,-0.7382536267939638,0.2996054235488755,6.3652786745175644e-15,7.882583474838611e-15,0.001579495218597368,0.5819283326466879
30,4.0,100,3,0.00013049736646416943,3.461613297774414e-05,-1.8416593692780827,0.1956179947981737,1.2101430968414206e-14,1.532107773982716e-14,0.001579495218597368,0.5819283326466879
30,4.0,200,3,0.00015546097040749598,2.6960144826507276e-05,-4.634888528476836,0.7109323398468408,2.31666537805116e-14,2.853273173286652e-14,0.001579495218597368,0.5819283326466879
30,6.0,1,3,1.0900856187136908e-07,2.7271154318691252e-08,0.9992899411641406,0.00017535491822193017,7.401486830834377e-16,8.881784197001252e-16,0.001170694220639999,0.584973414738973
30,6.0,10,3,1.0090785995347504e-05,2.464236198562653e-06,0.9304457492725664,0.01669866021533275,1.3322676295501878e-15,1.5543122344752192e-15,0.001170694220639999,0.584973414738973
30,6.0,50,3,0.00013657492887765433,3.391869777171769e-05,-0.08989522486793773,0.19546525663671618,0.0005432680016278084,0.0007036682467103178,0.001170694220639999,0.584973414738973
30,6.0,100,3,0.00019482879275177368,6.448890216460508e-05,-0.975496504472443,0.17991881160549458,0.0005123122416169548,0.0012278529581999007,0.001170694220639999,0.584973414738973
30,6.0,200,3,0.000216678862377345,3.967494189969678e-05,-2.698300264421493,0.42790534403889524,0.0004320024693231993,0.0009927117300599327,0.001170694220639999,0.584973414738973
30,8.0,1,3,1.3114052848011175e-07,2.4239650772975005e-08,0.9994849517494363,0.0001372346102425903,7.401486830834377e-16,7.771561172376096e-16,0.0008713038073785821,0.5821615854899088
30,8.0,10,3,1.1982119466764541e-05,2.104421713045218e-06,0.9501201754725382,0.013140739735718505,0.00032659827880047375,0.00044901244883026895,0.0008713038073785821,0.5821615854899088
30,8.0,50,3,0.00016115293528926427,2.817244746678829e-05,0.22073760438250323,0.17099194939692428,0.0007424927715241463,0.0008523627913691655,0.0008713038073785821,0.5821615854899088
30,8.0,100,3,0.0002534928365592978,7.253394015140325e-05,-0.5606319556052688,0.21610494710322797,0.0015397951563620828,0.0028716747475093962,0.0008713038073785821,0.5821615854899088
30,8.0,200,3,0.00027346536257400405,7.221408479407984e-05,-1.716372671590716,0.25344569712234716,0.0015842729202677187,0.0033668519212991512,0.0008713038073785821,0.5821615854899088
30,10.0,1,3,1.43988250263251e-07,1.8832912246073926e-08,0.9996136137644704,0.00011819362557425895,1.8411487644521175e-05,3.990498013145126e-05,0.0007427877906093815,0.5879629453023275
30,10.0,10,3,1.290931343671203e-05,1.588533148955208e-06,0.9632320169205874,0.01132370574866379,0.00036206626460588383,0.0005007900259325444,0.0007427877906093815,0.5879629453023275
30,10.0,50,3,0.00017019267443082228,2.1495434053440312e-05,0.434815150080281,0.16387704028936687,0.0007988664117953228,0.0012743474263807399,0.0007427877906093815,0.5879629453023275
30,10.0,100,3,0.0002768627879295417,5.8861500842503346e-05,-0.18424469715161593,0.2712543669744888,0.0016748504024535619,0.003109977125302532,0.0007427877906093815,0.5879629453023275
30,10.0,200,3,0.00026940696898616775,6.214254380664006e-05,-0.8418679056727411,0.3690859133914611,0.0016663370225391408,0.0032046687693738653,0.0007427877906093815,0.5879629453023275
30,12.0,1,3,1.5852814245318337e-07,2.2576880689745936e-08,0.9996909855419095,9.659422077603319e-05,3.8434441430098914e-05,5.243431156307235e-05,0.0007420634374005469,0.5870792865753174
30,12.0,10,3,1.4037201760677274e-05,2.2014634554402806e-06,0.9710356408623733,0.00907288545612821,0.00031842149533385807,0.0003784516579666598,0.0007420634374005469,0.5870792865753174
30,12.0,50,3,0.00016689640900093767,2.1340385710693473e-05,0.5921451041723625,0.1393953256794833,0.0010798539429452553,0.0020448703136873633,0.0007420634374005469,0.5870792865753174
30,12.0,100,3,0.0002712629952738002,5.89045763423286e-05,0.13551354723541018,0.28598215581867453,0.0019358697287085052,0.0035684089795799336,0.0007420634374005469,0.5870792865753174
30,12.0,200,3,0.0002642878651656369,8.692440616039316e-05,-0.35118264780253233,0.5263364777102516,0.001915215987922152,0.003553643232059041,0.0007420634374005469,0.5870792865753174
30,16.0,1,3,2.2596901815539353e-07,6.550556984693776e-08,0.9997416193216225,6.347133400220522e-05,3.8152260863677485e-05,4.715752011224876e-05,0.0009986979295497722,0.6110432942708334
30,16.0,10,3,1.924945705950713e-05,6.510650101224076e-06,0.9767868963874521,0.00618627220595639,0.00044462356733149163,0.0008380233845765783,0.0009986979295497722,0.6110432942708334
30,16.0,50,3,0.00015644621961292583,4.131160459867954e-05,0.7619478147880214,0.10795546832664098,0.002157448199896134,0.005059492911333228,0.0009986979295497722,0.6110432942708334
30,16.0,100,3,0.00022959315742321414,7.636378603513459e-05,0.5328493051195962,0.24064678458473363,0.0019870270401690427,0.004300280447594385,0.0009986979295497722,0.6110432942708334
30,16.0,200,3,0.00033457513195579166,0.00013840271119190006,-0.1385869457302991,0.7435222987778014,0.0018899660657340474,0.004539935810370833,0.0009986979295497722,0.6110432942708334
30,20.0,1,3,3.3372789892041677e-07,1.1649043401938727e-07,0.9997392089070389,6.025421258361464e-05,3.999325303785923e-05,6.23556520486628e-05,0.0014956961799446763,0.5873684088389078
30,20.0,10,3,2.7258698098950286e-05,1.0354638460449664e-05,0.9773844333252496,0.005967417604216111,0.000794645950349184,0.0019045228474976986,0.0014956961799446763,0.5873684088389078
30,20.0,50,3,0.00018212295229269826,7.535835734090657e-05,0.796707468633289,0.13194772891271614,0.002394034600757472,0.005822218501674792,0.0014956961799446763,0.5873684088389078
30,20.0,100,3,0.00024059177155392173,0.0001133014976257858,0.6459122105783859,0.23966676356512748,0.0018699692082331213,0.004681467811654592,0.0014956961799446763,0.5873684088389078
30,20.0,200,3,0.0003708231227478941,0.00023471723946581058,0.06703765182945165,0.8173229121501309,0.0016282212492111203,0.003989322069450913,0.0014956961799446763,0.5873684088389078
40,2.0,1,3,1.30496373706593e-06,7.264115837691478e-07,0.9305107815911006,0.03987586018997332,9.62193288008469e-16,9.992007221626409e-16,0.0029968222619793736,0.6003520488739014
40,2.0,10,3,0.00012345840158835058,6.917800192200159e-05,-5.872352342155564,3.9070104668933503,1.2212453270876722e-15,1.3322676295501878e-15,0.0029968222619793736,0.6003520488739014
40,2.0,50,3,0.0021900587329748145,0.0012933897992811311,-141.41852666503306,80.52872296764917,2.5905203907920318e-15,3.774758283725532e-15,0.0029968222619793736,0.6003520488739014
40,2.0,100,3,0.003313559779438391,0.0017504630219203844,-287.7732301926495,167.3946805840116,4.884981308350689e-15,6.439293542825908e-15,0.0029968222619793736,0.6003520488739014
40,2.0,200,3,0.002473918709170495,0.0010052747329426634,-351.8228052040495,188.45188399327347,8.585724723767877e-15,1.0658141036401503e-14,0.0029968222619793736,0.6003520488739014
40,4.0,1,3,1.7690132003037576e-06,9.132963749057317e-07,0.974227216220347,0.01695776836229763,1.1472304587793285e-15,1.2212453270876722e-15,0.0038375472362107248,0.6013683478037516
40,4.0,10,3,0.00016287591370562387,8.619743821474679e-05,-1.4502535376050376,1.5509835914609198,1.7763568394002505e-15,1.9984014443252818e-15,0.0038375472362107248,0.6013683478037516
40,4.0,50,3,0.0026473958890580558,0.0015552990177006324,-44.127753049088525,27.017344840143654,2.5202640557891428e-05,7.560792166412636e-05,0.0038375472362107248,0.6013683478037516
40,4.0,100,3,0.0029645600259112924,0.0014851335117438372,-68.51755445142383,44.35365959228822,1.0510111299784816e-14,1.5765166949677223e-14,0.0038375472362107248,0.6013683478037516
40,4.0,200,3,0.0021829663995479266,0.0010768117139311978,-79.48631761650469,48.37868954644268,1.9317880628477724e-14,3.175237850427948e-14,0.0038375472362107248,0.6013683478037516
40,6.0,1,3,1.3817350013800879e-06,7.757823775725841e-07,0.9908308914820513,0.005912186540598707,1.1102230246251565e-15,1.1102230246251565e-15,0.0030994860303337943,0.6027325789133707
40,6.0,10,3,0.00012404414920392392,7.02463018519657e-05,0.14360853593812026,0.5412343737300556,0.0006153652239322612,0.0009121215252497054,0.0030994860303337943,0.6027325789133707
40,6.0,50,3,0.0019063920520401908,0.001129352525595294,-14.60406214612089,10.441631025166947,0.002212740808713805,0.0025284908920874217,0.0030994860303337943,0.6027325789133707
40,6.0,100,3,0.0017684339288501255,0.0008488359622207833,-19.124040776711606,14.12758633144631,0.0009902077679898869,0.0013328773567585597,0.0030994860303337943,0.6027325789133707
40,6.0,200,3,0.0014599784781147533,0.0007495615183582021,-23.6365747701561,14.436441117468943,0.0009887242105424303,0.0017712151434219091,0.0030994860303337943,0.6027325789133707
40,8.0,1,3,1.0720074579689247e-06,6.129148543473719e-07,0.9959596260812121,0.0023844795027594154,3.089448627891736e-05,5.470788500193167e-05,0.0023317113991170734,0.6006040573120117
40,8.0,10,3,9.319045134412015e-05,5.248973269406855e-05,0.6320609291456488,0.21418273419228825,0.00123652488994417,0.0016303172291618167,0.0023317113991170734,0.6006040573120117
40,8.0,50,3,0.0013166140239147665,0.0007353850967040018,-5.349155056519367,4.205734359243193,0.003158427426059806,0.003677959320355971,0.0023317113991170734,0.6006040573120117
40,8.0,100,3,0.0011904948362132391,0.0004986566582058794,-6.669008807224076,4.524914676565281,0.002380408634712672,0.0038387583329503715,0.0023317113991170734,0.6006040573120117
40,8.0,200,3,0.0012093203311093583,0.0005189852943769099,-10.372632651175458,4.296048984656632,0.001831968763862254,0.002608974520307573,0.0023317113991170734,0.6006040573120117
40,10.0,1,3,8.829198724099061e-07,4.865342046960754e-07,0.9978238050112567,0.0011791711026382364,0.00013430666006891993,0.0001921478286385054,0.0018134431334508364,0.6025449434916178
40,10.0,10,3,7.52481767642796e-05,4.037350396157629e-05,0.8062598582129349,0.1012113118632205,0.0014146417985018743,0.001915777766716041,0.0018134431334508364,0.6025449434916178
40,10.0,50,3,0.000979037746069759,0.000481518393077682,-2.069520034512384,1.7666173414438837,0.0028136932328002204,0.0033805872627993934,0.0018134431334508364,0.6025449434916178
40,10.0,100,3,0.0009634562656971068,0.0003809233474851636,-2.8299529806491854,1.414188783619713,0.002632026732561144,0.00493213397330663,0.0018134431334508364,0.6025449434916178
40,10.0,200,3,0.0010298036214381728,0.0004361366914511649,-5.298080444824965,1.9410641682947507,0.0020322694765398347,0.0031876720276951434,0.0018134431334508364,0.6025449434916178
